"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"El Salvador","SLV","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137.956056869611","141.722580491568","119.36850685499","114.386887674269","96.3129923881","65.7845885785636","60.3098202594121","60.5702614188862","47.5500487325103","55.9886220976548","64.6933721748112","64.1427703728476","64.5952434411648","57.2733183639845","51.8447618769598","71.1631884616247","64.4741155103829","70.3800474256215","41.5843609458406","40.1048439246508","62.2863028591653","105.23118846264","83.0063920900383","62.0213383459682","52.1123733401446","37.1578433575319","","",
"El Salvador","SLV","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95","15000","16000","60000","","2300","22","2000","480","390","4700","1900","17000","550",
"El Salvador","SLV","Transport services (% of commercial service exports)","TX.VAL.TRAN.ZS.WT","","","","","","","","","","","","","","","","","12.9435483870968","18.4774292272379","21.0314557425018","20.2451954937044","20.8592981305346","18.3399782529902","20.5324580598104","23.1324544883867","28.7090057261843","29.5440605193212","32.5256895619253","25.953819415708","35.3549127969569","29.9481929966918","26.1700373441971","26.004831978915","23.5565001771166","22.1692111959287","21.1646998460749","23.2628398791541","18.6976144422953","23.7272863793362","20.1770564367391","21.0443813069462","21.8420823539654","25.3621368165453","26.076842865164","24.2316911981404","25.8664166300317","25.1937502590244","25.0682047428529","24.8377265890921","23.5619402935534","21.8837124872071","20.7685929445946","24.190413286389","23.1925553218803","24.8858006265396","24.4886893403983","20.3223237365946","18.1144489198234","19.3763042815647","17.3247735699517","16.4352327744762","13.3243054620817","14.7980855326304",
"El Salvador","SLV","Computer, communications and other services (% of commercial service exports)","TX.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","44.5564516129032","37.9877582249426","34.4184345281639","33.6646785950961","43.6208592981305","44.1464298658934","44.8212983223924","41.023226616447","39.0421655387819","37.6610100184011","28.1557598702003","31.291897707523","33.3668269575827","41.963672679608","41.064067122557","41.8756863606413","48.4590860786396","49.8727735368957","53.7455105182145","49.7940126338918","58.8222652052439","51.4491665415228","50.7069961883686","49.4366611149211","53.199268738574","55.404839655028","51.552097537499","46.4657625703671","48.4448338091498","47.1493500214127","46.5261276630313","40.6428929523206","45.1502618878496","48.2442005457942","50.4276540956285","47.4063500635522","41.8182714086984","40.8419630648092","35.5400188557857","42.4567412509678","44.888150784503","41.6533780338274","42.3157831388373","39.0346398768822","51.3318191774276","47.726803314201",
"El Salvador","SLV","Merchandise exports by the reporting economy, residual (% of total merchandise exports)","TX.VAL.MRCH.RS.ZS","1.88517566409597","1.09060402684564","0.586940572267058","1.23376623376623","1.34755755193711","1.32696390658174","0.832899531494014","0.676982591876209","2.32668566001899","0.730550520225473","4.13956914947668","7.23469058632839","11.0444555659774","4.30420585744216","5.66750847574898","2.63669121407585","3.54007595193134","2.60889653225185","2.86036415196789","1.96463236706486","2.48048008206914","23.1527446120933","0.862683985159662","2.69000041818371","6.28077221626849","2.90808135852836","3.06902864453957","2.97512074106415","0.60187962538907","1.62644112492161","3.76036503578783","3.33350863034596","6.14532619483156","6.33095385902007","5.19518572304618","6.04544267483541","6.75392161728656","0.30407242628244","0.381732245760604","0.66323373934682","0.134049647482062","0.322241144637146","0.449111888265067","0.277998255888257","0.279548657225386","0.158517476007129","0.134681366548679","0.155539121177461","0.201286288487416","0.3281765424713","0.295141550961853","0.234828400361775","0.24081373821509","0.24940833384874","0.252540884522022","0.540380367453995","0.230085468486235","0.322689965799492","0.069120779979128","0.0398763216528414","0.0218601950967632","",
"El Salvador","SLV","Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","TX.VAL.MRCH.R3.ZS","10.6255355612682","12.5838926174497","13.7197358767425","19.6753246753247","20.6625491297024","24.0445859872611","30.8693388859969","38.394584139265","40.693257359924","37.3489607906434","31.394590658131","33.2824346448592","31.2014238508271","31.9203294254001","32.0391960146682","28.9905744949372","27.0912796804302","22.5016042506224","27.9051184715007","22.0755495796671","27.8585690033887","26.2791491840614","25.2194239718634","23.0926438788023","22.4535272467812","14.9501450726836","12.5409863957152","21.1610772099761","23.8508928647696","34.1419980383014","32.4922319205572","36.7682185108736","46.4093548068571","45.905040592267","30.3193133074698","44.668964462733","47.5270813063487","45.6556151401189","53.1472820111356","57.2540037598458","26.4366418514592","27.289216794709","26.9781899044292","26.3765520370051","27.3739156714205","37.5799182733677","36.1762621428356","38.0556866191178","39.235014790827","40.801219938906","40.5700100979088","40.65114484272","42.2028523996654","41.9087081342007","42.8270578906989","42.7428531724895","43.132963743587","43.7395549133788","46.8622095447486","48.9738617552527","50.2762501918399","",
"El Salvador","SLV","Merchandise exports to high-income economies (% of total merchandise exports)","TX.VAL.MRCH.HI.ZS","87.3179091688089","86.1577181208054","85.5465884079237","78.8311688311688","77.5407074677148","73.3014861995754","68.1936491410724","60.4448742746615","54.2260208926876","60.7191279084205","64.450597838973","58.6597858172302","57.7451718000643","63.2781504925779","62.2876738393413","67.9915915238516","69.2476540787741","74.701917400344","69.1177412050352","75.7190206263512","69.6609509145421","50.4490863847855","73.9178920429769","74.2056195796309","71.0471855746679","82.141773568788","84.3863099653598","75.8289419799842","75.5424308709054","64.2237220819733","63.6185586412672","59.8666554200364","47.4357794249813","46.650277922548","64.4785360550404","48.8337766657177","45.6168297551709","53.2476918680552","43.7227115418586","40.6063601225179","72.5115088425568","70.6499186539781","71.8597681952089","72.2595292504074","71.3488574739647","61.2484294379231","62.2626372903421","60.3821151267801","60.0084541962812","57.6418711394221","58.0951086636848","58.438864895126","57.1104910117226","56.3632580874579","56.4056231990347","55.3541322923823","55.7790804590696","53.5948759416236","51.030904041334","49.915888014558","47.864992439468","",
"El Salvador","SLV","Manufactures exports (% of merchandise exports)","TX.VAL.MANF.ZS.UN","","","","12.0602832456869","13.1886424484843","16.3249545542896","23.3117877418684","28.1503468126689","31.9481946491327","31.7458284039268","28.6662778780287","32.1506337515148","29.9319429402156","30.5139007672912","30.3768014224559","26.9871558118896","24.1343610812597","20.1087643271309","34.4215340514193","24.3584553743485","35.3730896778418","36.9137259793857","39.822273353024","33.6236527515942","24.852649547942","25.6986491930584","14.6644425652332","22.6051804221436","","","","","","","45.0867025076675","38.8049589272977","41.1360378413496","38.7506854268791","46.4864822862331","50.0380487945426","20.59570078919","21.7353828887423","23.6956161340979","22.5660164451024","23.6677624800478","78.6545693289832","77.1553346915336","74.9880327531384","73.9581350935537","71.2801719608863","71.5083624689515","67.7533959992222","70.2843543837915","72.9458377099541","75.4701816029208","76.1552424862018","76.8924758709657","76.0242468054304","76.7896145750721","75.8700995453781","73.4335844067927","75.3705568988498",
"El Salvador","SLV","Food exports (% of merchandise exports)","TX.VAL.FOOD.ZS.UN","","","","60.0942578242649","62.5507686288511","60.7361853194108","61.4979991519214","60.7909092484845","58.4261501908325","55.998538911226","59.3668288687608","53.3291453898474","54.3023827706443","57.3515194687014","56.4513295746312","55.6726214566886","64.8981538818717","69.7068309272401","46.9280996302964","64.9866877476062","46.7950338656832","44.5732570630151","43.2290259480182","48.7496592989288","68.4839260390509","67.5875032303958","81.7207935289435","70.9716302754891","","","","","","","51.0129809528434","57.1183368409821","52.4219538859369","55.1151718796532","46.6483300626087","42.0928491501109","19.2312451967214","14.7483827228532","13.5023668341539","13.5903537965581","14.2637021537637","17.2526780127603","17.7539281235124","19.1493374452247","19.6262118270738","22.4455705004382","21.15732312488","24.3385390823529","22.7274754167944","21.8427093408969","19.1063232398907","19.6024866141611","18.1542687550084","18.734669410049","17.6067855031544","18.8231538929304","21.5835663447138","18.8516615271153",
"El Salvador","SLV","Medium and high-tech exports (% manufactured exports)","TX.MNF.TECH.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5328368676716","30.5328368676716","30.5328368676716","30.5328368676716","30.5328368676716","31.7176716937763","33.9853695508129","32.2940395684335","30.2128852925649","27.7545309343457","25.3415131251071","24.2407139962966","24.4447987179128","23.1590732305366","25.4197542918574","14.8719740572178","19.2648070395422","18.2712106069582","19.4500291810274","17.365795446773","14.8558459106357","14.7861496888572","14.8470089137823","14.2834946745666","14.0911161659005","13.509390753401","14.1819233176005","14.7402018509933","15.174130889809","14.7479666548089","17.1675201788052","",
